url,title,imageurl,category,newname,time
https://laodong.vn/cong-doan/ha-noi-thanh-lap-duoc-331294-cdcs-doanh-nghiep-co-tu-25-lao-dong-tro-len-986535.ldo,Hà Nội thành lập được 331/294 CĐCS doanh nghiệp có từ 25 lao động trở lên,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986535/Ongnguyenphithuong.jpg?w=888&h=592&crop=auto&scale=both,Công đoàn,laodong.vn,20/12/2021 | 15:21
https://laodong.vn/cong-doan/trao-hang-tram-suat-qua-cho-cong-nhan-lao-dong-trong-dip-tet-sum-vay-986571.ldo,Trao hàng trăm suất quà cho công nhân lao động trong dịp “Tết Sum vầy”,https://media-cdn.laodong.vn/Storage/NewsPortal/2021/12/20/986571/Hoi-Nghi-3.jpg,Công đoàn,laodong.vn,20/12/2021 | 13:46
https://laodong.vn/xa-hoi/thai-nguyen-cach-ly-14-ngay-doi-voi-f1-chua-tiem-vaccine-986717.ldo,Thái Nguyên cách ly 14 ngày đối với F1 chưa tiêm vaccine,"data:image/gif;base64,R0lGODlhAwACAIAAAAAAAP///yH5BAEAAAAALAAAAAADAAIAAAIChF8AOw==",Xã hội,laodong.vn,20/12/2021 | 18:35
https://laodong.vn/giao-duc/tphcm-ghi-nhan-34-f0-trong-truong-hoc-986695.ldo,TPHCM ghi nhận 34 F0 trong trường học,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986695/DSC_6465.JPG?w=888&h=592&crop=auto&scale=both,Giáo dục,laodong.vn,20/12/2021 | 18:26
https://laodong.vn/the-gioi/lu-lut-tram-nam-co-mot-o-malaysia-nhieu-nguoi-chet-mat-tich-986665.ldo,"Lũ lụt trăm năm có một ở Malaysia: Nhiều người chết, mất tích",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986665/Malaysia.jpg?w=888&h=592&crop=auto&scale=both,Thế giới,laodong.vn,20/12/2021 | 18:42
https://laodong.vn/the-gioi/khoanh-khac-may-bay-uav-nga-tieu-diet-truc-thang-bang-ten-lua-986671.ldo,Khoảnh khắc máy bay UAV Nga tiêu diệt trực thăng bằng tên lửa,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986671/May-Bay-Nga-01.jpg?w=888&h=592&crop=auto&scale=both,Thế giới,laodong.vn,20/12/2021 | 17:09
https://laodong.vn/the-gioi/ti-phu-nhat-ban-tro-ve-an-toan-sau-chuyen-du-lich-vu-tru-986636.ldo,Tỉ phú Nhật Bản trở về an toàn sau chuyến du lịch vũ trụ,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986636/Aaa.jpg?w=888&h=592&crop=auto&scale=both,Thế giới,laodong.vn,20/12/2021 | 15:58
https://laodong.vn/the-gioi/trung-quoc-vuot-my-dung-dau-the-gioi-ve-tai-san-rong-986596.ldo,Trung Quốc vượt Mỹ đứng đầu thế giới về tài sản ròng,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986596/Trung-Quoc.jpg?w=888&h=592&crop=auto&scale=both,Thế giới,laodong.vn,20/12/2021 | 15:00
https://laodong.vn/phap-luat/triet-xoa-tu-diem-danh-bac-voi-so-tien-hon-72-ti-dong-986669.ldo,"Triệt xoá tụ điểm đánh bạc với số tiền hơn 7,2 tỉ đồng",https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986669/Danh-Bac.jpg?w=888&h=592&crop=auto&scale=both,Pháp luật,laodong.vn,20/12/2021 | 17:41
https://laodong.vn/phap-luat/khoi-to-ke-giat-dien-thoai-sau-tui-quan-cua-mot-phu-nu-986688.ldo,Khởi tố kẻ giật điện thoại sau túi quần của một phụ nữ,https://media-cdn.laodong.vn/storage/newsportal/2021/12/20/986688/KT.jpg?w=888&h=592&crop=auto&scale=both,Pháp luật,laodong.vn,20/12/2021 | 17:35
